category,Niederschlag (6 bis 6 UTC)
Mo 01.01.,0
Di 02.01.,4.5
Mi 03.01.,0.3
Do 04.01.,1.6
Fr 05.01.,10.2
Sa 06.01.,13.9
So 07.01.,4.7
Mo 08.01.,0
Di 09.01.,0
Mi 10.01.,0
Do 11.01.,0
Fr 12.01.,0
Sa 13.01.,0
So 14.01.,0
Mo 15.01.,0
Di 16.01.,1.7
Mi 17.01.,10.5
Do 18.01.,1.3
Fr 19.01.,0
Sa 20.01.,0
So 21.01.,0
Mo 22.01.,6.7
Di 23.01.,1
Mi 24.01.,3.1
Do 25.01.,0.7
Fr 26.01.,3.7
Sa 27.01.,0
So 28.01.,0
Mo 29.01.,0
Di 30.01.,0
Mi 31.01.,0
Do 01.02.,8.8
Fr 02.02.,0.1
Sa 03.02.,0.6
So 04.02.,0
Mo 05.02.,0
Di 06.02.,0
Mi 07.02.,0.9
Do 08.02.,0.7
Fr 09.02.,0
Sa 10.02.,1
So 11.02.,3.8
Mo 12.02.,0
Di 13.02.,0
Mi 14.02.,0
Do 15.02.,0
Fr 16.02.,4.7
Sa 17.02.,0.3
So 18.02.,4
Mo 19.02.,0.9
Di 20.02.,0
Mi 21.02.,0.5
Do 22.02.,15
Fr 23.02.,0
Sa 24.02.,0
So 25.02.,0
Mo 26.02.,0
Di 27.02.,0
Mi 28.02.,0
Do 29.02.,0
Fr 01.03.,0.2
Sa 02.03.,0
So 03.03.,0
Mo 04.03.,0
Di 05.03.,1.3
Mi 06.03.,1.6
Do 07.03.,0
Fr 08.03.,0
Sa 09.03.,0
So 10.03.,0
Mo 11.03.,0
Di 12.03.,0.6
Mi 13.03.,0.1
Do 14.03.,0
Fr 15.03.,2.5
Sa 16.03.,3.6
So 17.03.,0
Mo 18.03.,3.9
Di 19.03.,0
Mi 20.03.,0
Do 21.03.,2.8
Fr 22.03.,0
Sa 23.03.,3.9
So 24.03.,1.4
Mo 25.03.,0
Di 26.03.,0
Mi 27.03.,7.2
Do 28.03.,1
Fr 29.03.,0
Sa 30.03.,0
So 31.03.,0
