category,Niederschlag (6 bis 6 UTC)
Di 01.05.,0
Mi 02.05.,0
Do 03.05.,0.1
Fr 04.05.,3.5
Sa 05.05.,4.1
So 06.05.,0.9
Mo 07.05.,0.1
Di 08.05.,36
Mi 09.05.,28.6
Do 10.05.,0
Fr 11.05.,0.1
Sa 12.05.,0
So 13.05.,0
Mo 14.05.,0.5
Di 15.05.,3.2
Mi 16.05.,4
Do 17.05.,6.3
Fr 18.05.,0
Sa 19.05.,0
So 20.05.,0
Mo 21.05.,0
Di 22.05.,0
Mi 23.05.,0
Do 24.05.,0
Fr 25.05.,0
Sa 26.05.,0.3
So 27.05.,19.6
Mo 28.05.,20.4
Di 29.05.,46.5
Mi 30.05.,0
Do 31.05.,0
Fr 01.06.,6.6
Sa 02.06.,0
So 03.06.,0
Mo 04.06.,0
Di 05.06.,0
Mi 06.06.,0
Do 07.06.,0
Fr 08.06.,0.4
Sa 09.06.,0
So 10.06.,0
Mo 11.06.,1.2
Di 12.06.,11.6
Mi 13.06.,1.1
Do 14.06.,0
Fr 15.06.,19.8
Sa 16.06.,0.7
So 17.06.,1.9
Mo 18.06.,0
Di 19.06.,0
Mi 20.06.,0.3
Do 21.06.,0
Fr 22.06.,2
Sa 23.06.,0
So 24.06.,0.3
Mo 25.06.,20.7
Di 26.06.,0
Mi 27.06.,1.1
Do 28.06.,0
Fr 29.06.,0.1
Sa 30.06.,0
So 01.07.,15.9
Mo 02.07.,16.9
Di 03.07.,17.7
Mi 04.07.,9.4
Do 05.07.,1.1
Fr 06.07.,0
Sa 07.07.,0
So 08.07.,1.8
Mo 09.07.,20.7
Di 10.07.,5
Mi 11.07.,4.7
Do 12.07.,0.2
Fr 13.07.,0
Sa 14.07.,0
So 15.07.,0
Mo 16.07.,0
Di 17.07.,0.5
Mi 18.07.,4.1
Do 19.07.,41.4
Fr 20.07.,11.6
Sa 21.07.,43.1
So 22.07.,0.8
Mo 23.07.,4.6
Di 24.07.,0.9
Mi 25.07.,0
Do 26.07.,0
Fr 27.07.,0.2
Sa 28.07.,4.5
So 29.07.,14.9
Mo 30.07.,0
Di 31.07.,0
Mi 01.08.,1.4
Do 02.08.,0
Fr 03.08.,2.2
Sa 04.08.,0
So 05.08.,0
Mo 06.08.,0
Di 07.08.,33.5
Mi 08.08.,13.8
Do 09.08.,0.7
Fr 10.08.,7.5
Sa 11.08.,37
So 12.08.,0
Mo 13.08.,0
Di 14.08.,0
Mi 15.08.,0.1
Do 16.08.,15.4
Fr 17.08.,0.1
Sa 18.08.,0
So 19.08.,0.4
Mo 20.08.,9
Di 21.08.,11.7
Mi 22.08.,0.1
Do 23.08.,2
Fr 24.08.,0
Sa 25.08.,0
So 26.08.,0
Mo 27.08.,0
Di 28.08.,3.8
Mi 29.08.,13.2
Do 30.08.,0
Fr 31.08.,0.6
