category,Niederschlag (6 bis 6 UTC)
Sa 01.09.,5.9
So 02.09.,0
Mo 03.09.,0
Di 04.09.,0
Mi 05.09.,0
Do 06.09.,0
Fr 07.09.,0
Sa 08.09.,0
So 09.09.,0
Mo 10.09.,2.4
Di 11.09.,3.5
Mi 12.09.,8.5
Do 13.09.,0
Fr 14.09.,0
Sa 15.09.,0.1
So 16.09.,0
Mo 17.09.,0
Di 18.09.,3.5
Mi 19.09.,2.5
Do 20.09.,0
Fr 21.09.,10.6
Sa 22.09.,2.4
So 23.09.,0
Mo 24.09.,1.3
Di 25.09.,0
Mi 26.09.,2.6
Do 27.09.,2.3
Fr 28.09.,0
Sa 29.09.,10.6
So 30.09.,0
Mo 01.10.,0
Di 02.10.,0
Mi 03.10.,0
Do 04.10.,3.2
Fr 05.10.,0
Sa 06.10.,3.1
So 07.10.,8.3
Mo 08.10.,4.1
Di 09.10.,5.3
Mi 10.10.,2.9
Do 11.10.,0
Fr 12.10.,6.9
Sa 13.10.,0
So 14.10.,0.1
Mo 15.10.,2.6
Di 16.10.,0.1
Mi 17.10.,0
Do 18.10.,0
Fr 19.10.,0
Sa 20.10.,0
So 21.10.,0
Mo 22.10.,0
Di 23.10.,0
Mi 24.10.,0
Do 25.10.,0
Fr 26.10.,0.4
Sa 27.10.,19.1
So 28.10.,1.5
Mo 29.10.,0
Di 30.10.,0
Mi 31.10.,0
Do 01.11.,2.6
Fr 02.11.,0.5
Sa 03.11.,0
So 04.11.,22.9
Mo 05.11.,2.6
Di 06.11.,1.4
Mi 07.11.,0
Do 08.11.,0
Fr 09.11.,0
Sa 10.11.,0
So 11.11.,8.6
Mo 12.11.,0.6
Di 13.11.,0
Mi 14.11.,0
Do 15.11.,0
Fr 16.11.,0
Sa 17.11.,0
So 18.11.,0
Mo 19.11.,0
Di 20.11.,0
Mi 21.11.,0
Do 22.11.,0.8
Fr 23.11.,0
Sa 24.11.,0
So 25.11.,0
Mo 26.11.,0.2
Di 27.11.,0.2
Mi 28.11.,10.9
Do 29.11.,9.9
Fr 30.11.,0
Sa 01.12.,0
So 02.12.,0.7
Mo 03.12.,2.2
Di 04.12.,3.3
Mi 05.12.,0.3
Do 06.12.,1.4
Fr 07.12.,0.1
Sa 08.12.,0
So 09.12.,2.9
Mo 10.12.,8
Di 11.12.,2.3
Mi 12.12.,0
Do 13.12.,0
Fr 14.12.,0.4
Sa 15.12.,4.9
So 16.12.,7
Mo 17.12.,2.8
Di 18.12.,1.4
Mi 19.12.,0
Do 20.12.,6.9
Fr 21.12.,10.4
Sa 22.12.,16.3
So 23.12.,0
Mo 24.12.,0
Di 25.12.,0.8
Mi 26.12.,0.2
Do 27.12.,5.8
Fr 28.12.,3.8
Sa 29.12.,0
So 30.12.,0
Mo 31.12.,0
